container_length_m,container_width_m,container_height_m,container_volume_m3,total_boxes,small_box_count,large_box_count,total_box_volume_m3,irregular_parts_count,pallet_pattern,packing_orientation,weight_limit_kg,total_weight_kg,cube_utilisation_pct
12.0,2.35,2.39,67.39800000000001,206,167,39,40.198724912269945,6,stacked,LWH,29000,12059.617473680984,59.67
12.0,2.35,2.39,67.39800000000001,252,247,5,20.977750054794072,0,stacked,WHL,29000,6293.325016438222,31.75
5.9,2.35,2.39,33.137350000000005,89,52,37,15.4653596014791,0,brick,WHL,28000,4639.60788044373,46.87
12.0,2.35,2.39,67.39800000000001,78,41,37,26.767462998186414,0,mixed,WHL,29000,8030.238899455924,38.19
5.9,2.35,2.39,33.137350000000005,63,46,17,10.631541398270967,0,mixed,LWH,28000,3189.46241948129,32.06
12.0,2.35,2.39,67.39800000000001,137,95,42,38.4268178817738,5,brick,LWH,29000,11528.04536453214,56.32
5.9,2.35,2.39,33.137350000000005,198,173,25,15.322710640000002,18,stacked,mixed,28000,4596.8131920000005,46.7
5.9,2.35,2.39,33.137350000000005,311,296,15,22.005283536529497,0,stacked,WHL,28000,6601.585060958849,65.31
12.0,2.35,2.39,67.39800000000001,308,281,27,27.66156083768448,0,pinwheel,mixed,29000,8298.468251305343,40.53
12.0,2.35,2.39,67.39800000000001,70,35,35,26.897666137316822,13,brick,WHL,29000,8069.299841195047,39.57
12.0,2.35,2.39,67.39800000000001,279,255,24,28.99668056254351,0,stacked,LWH,29000,8699.004168763053,41.62
5.9,2.35,2.39,33.137350000000005,216,174,42,18.15904680350247,11,brick,WHL,28000,5447.714041050741,55.85
12.0,2.35,2.39,67.39800000000001,148,111,37,14.665945275256798,0,mixed,LWH,29000,4399.783582577039,22.06
5.9,2.35,2.39,33.137350000000005,185,142,43,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,78.72
5.9,2.35,2.39,33.137350000000005,60,38,22,12.538706164657782,0,pinwheel,mixed,28000,3761.6118493973345,40.22
12.0,2.35,2.39,67.39800000000001,317,287,30,32.006019804118154,0,stacked,LWH,29000,9601.805941235447,45.51
12.0,2.35,2.39,67.39800000000001,77,42,35,17.353274486014318,6,mixed,LWH,29000,5205.982345804296,27.99
12.0,2.35,2.39,67.39800000000001,107,82,25,10.829180968151267,20,pinwheel,WHL,29000,3248.75429044538,18.23
12.0,2.35,2.39,67.39800000000001,174,159,15,15.889265374607714,0,pinwheel,LWH,29000,4766.779612382315,22.83
5.9,2.35,2.39,33.137350000000005,263,256,7,20.27942727681356,0,stacked,mixed,28000,6083.828183044068,61.38
12.0,2.35,2.39,67.39800000000001,265,241,24,22.250681693104852,0,brick,mixed,29000,6675.204507931456,31.95
5.9,2.35,2.39,33.137350000000005,315,288,27,21.941896302500005,9,pinwheel,mixed,28000,6582.568890750002,67.51
12.0,2.35,2.39,67.39800000000001,149,135,14,12.026742588569995,3,brick,LWH,29000,3608.0227765709983,17.42
5.9,2.35,2.39,33.137350000000005,79,29,50,23.610361875,0,mixed,WHL,28000,7083.1085625,71.93
12.0,2.35,2.39,67.39800000000001,167,117,50,26.33910734444017,0,pinwheel,mixed,29000,7901.732203332051,39.6
5.9,2.35,2.39,33.137350000000005,193,145,48,23.610361875,0,mixed,LWH,28000,7083.1085625,72.72
5.9,2.35,2.39,33.137350000000005,143,137,6,13.274267194637716,0,pinwheel,LWH,28000,3982.2801583913147,39.5
5.9,2.35,2.39,33.137350000000005,85,45,40,25.152905517500002,3,stacked,LWH,28000,7545.871655250001,76.22
12.0,2.35,2.39,67.39800000000001,197,166,31,16.552326331766068,0,pinwheel,LWH,29000,4965.6978995298205,25.01
5.9,2.35,2.39,33.137350000000005,201,161,40,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,62.63
12.0,2.35,2.39,67.39800000000001,306,285,21,16.496834633573172,0,brick,LWH,29000,4949.050390071951,27.18
5.9,2.35,2.39,33.137350000000005,263,245,18,20.15971092872091,0,stacked,LWH,28000,6047.913278616273,60.83
5.9,2.35,2.39,33.137350000000005,188,164,24,16.370484599134734,0,brick,mixed,28000,4911.14537974042,50.64
12.0,2.35,2.39,67.39800000000001,76,56,20,15.36229989105312,0,mixed,WHL,29000,4608.689967315936,22.88
5.9,2.35,2.39,33.137350000000005,160,134,26,14.507717150790334,6,mixed,LWH,28000,4352.3151452371,41.96
12.0,2.35,2.39,67.39800000000001,219,205,14,22.49123884856587,0,pinwheel,mixed,29000,6747.371654569762,34.15
5.9,2.35,2.39,33.137350000000005,108,99,9,9.559664697321727,0,mixed,WHL,28000,2867.8994091965183,29.33
5.9,2.35,2.39,33.137350000000005,214,173,41,26.758410125000005,0,pinwheel,mixed,28000,8027.523037500001,78.49
12.0,2.35,2.39,67.39800000000001,258,247,11,21.315244219129195,0,brick,WHL,29000,6394.573265738758,33.27
5.9,2.35,2.39,33.137350000000005,124,115,9,15.224634667404214,0,mixed,WHL,28000,4567.390400221264,44.32
5.9,2.35,2.39,33.137350000000005,199,149,50,27.919780489663935,0,brick,LWH,28000,8375.93414689918,84.74
5.9,2.35,2.39,33.137350000000005,295,275,20,23.916822483628042,0,stacked,WHL,28000,7175.0467450884125,71.9
5.9,2.35,2.39,33.137350000000005,219,213,6,10.596687163419727,0,pinwheel,WHL,28000,3179.006149025918,32.65
12.0,2.35,2.39,67.39800000000001,222,180,42,36.00126322360711,0,stacked,WHL,29000,10800.378967082133,52.48
12.0,2.35,2.39,67.39800000000001,101,71,30,25.50887569405862,0,stacked,mixed,29000,7652.662708217586,34.96
12.0,2.35,2.39,67.39800000000001,315,285,30,33.36827577064629,0,pinwheel,LWH,29000,10010.482731193888,49.73
12.0,2.35,2.39,67.39800000000001,265,256,9,17.12272359665329,0,stacked,WHL,29000,5136.817078995988,25.78
12.0,2.35,2.39,67.39800000000001,26,20,6,2.58916602628827,0,brick,mixed,29000,776.749807886481,5.27
5.9,2.35,2.39,33.137350000000005,123,110,13,12.981628408156464,0,stacked,LWH,28000,3894.488522446939,40.14
5.9,2.35,2.39,33.137350000000005,257,231,26,18.567668979216123,0,mixed,WHL,28000,5570.300693764837,56.99
12.0,2.35,2.39,67.39800000000001,266,219,47,44.070766802592374,0,pinwheel,WHL,29000,13221.230040777713,66.27
5.9,2.35,2.39,33.137350000000005,57,42,15,7.256130870453467,0,stacked,WHL,28000,2176.83926113604,22.67
5.9,2.35,2.39,33.137350000000005,123,81,42,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,80.92
5.9,2.35,2.39,33.137350000000005,251,242,9,17.15227162515111,0,brick,LWH,28000,5145.681487545333,52.7
5.9,2.35,2.39,33.137350000000005,149,105,44,21.406728100000002,10,stacked,WHL,28000,6422.018430000001,63.7
5.9,2.35,2.39,33.137350000000005,274,263,11,23.610361875,0,mixed,LWH,28000,7083.1085625,72.33
12.0,2.35,2.39,67.39800000000001,242,214,28,28.100900215905902,3,pinwheel,mixed,29000,8430.27006477177,40.77
12.0,2.35,2.39,67.39800000000001,236,188,48,34.85300454847918,11,mixed,LWH,29000,10455.901364543754,50.33
12.0,2.35,2.39,67.39800000000001,263,247,16,22.91271731557725,0,pinwheel,WHL,29000,6873.815194673175,34.4
12.0,2.35,2.39,67.39800000000001,213,179,34,37.0082418,12,stacked,mixed,29000,11102.47254,54.16
5.9,2.35,2.39,33.137350000000005,219,206,13,13.868257277124332,0,brick,mixed,28000,4160.4771831373,39.8
12.0,2.35,2.39,67.39800000000001,137,100,37,24.51480894087201,20,mixed,WHL,29000,7354.442682261602,37.52
5.9,2.35,2.39,33.137350000000005,323,277,46,23.610361875,0,mixed,LWH,28000,7083.1085625,71.8
12.0,2.35,2.39,67.39800000000001,88,41,47,17.286282507481662,0,stacked,LWH,29000,5185.8847522444985,25.15
5.9,2.35,2.39,33.137350000000005,73,50,23,12.675036375,20,mixed,mixed,28000,3802.5109125,34.41
5.9,2.35,2.39,33.137350000000005,82,35,47,23.941735375,0,stacked,mixed,28000,7182.5206125,73.8
5.9,2.35,2.39,33.137350000000005,60,20,40,27.354526782821992,0,pinwheel,LWH,28000,8206.358034846598,81.81
5.9,2.35,2.39,33.137350000000005,211,200,11,19.163539232283714,0,stacked,mixed,28000,5749.061769685114,56.66
12.0,2.35,2.39,67.39800000000001,157,110,47,32.1424247739597,0,pinwheel,WHL,29000,9642.72743218791,50.73
5.9,2.35,2.39,33.137350000000005,293,279,14,29.906458375000003,0,pinwheel,LWH,28000,8971.9375125,89.58
5.9,2.35,2.39,33.137350000000005,175,138,37,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,63.96
12.0,2.35,2.39,67.39800000000001,259,224,35,34.85350695757976,0,mixed,mixed,29000,10456.052087273929,53.16
12.0,2.35,2.39,67.39800000000001,303,290,13,28.86864913343443,0,stacked,mixed,29000,8660.594740030328,41.47
5.9,2.35,2.39,33.137350000000005,89,75,14,14.081242150344167,9,brick,mixed,28000,4224.37264510325,41.56
5.9,2.35,2.39,33.137350000000005,194,183,11,9.301804303897445,0,mixed,mixed,28000,2790.5412911692333,25.71
12.0,2.35,2.39,67.39800000000001,254,213,41,35.23980760139709,0,stacked,LWH,29000,10571.942280419127,51.92
12.0,2.35,2.39,67.39800000000001,160,150,10,16.151510085840915,0,pinwheel,LWH,29000,4845.453025752275,21.4
12.0,2.35,2.39,67.39800000000001,199,172,27,17.557369433449917,0,mixed,LWH,29000,5267.2108300349755,23.39
12.0,2.35,2.39,67.39800000000001,300,264,36,27.122987368719905,2,pinwheel,WHL,29000,8136.8962106159715,37.81
12.0,2.35,2.39,67.39800000000001,88,42,46,39.008607090862384,0,stacked,WHL,29000,11702.582127258715,59.32
5.9,2.35,2.39,33.137350000000005,142,123,19,13.099823013045606,0,mixed,mixed,28000,3929.946903913682,36.63
5.9,2.35,2.39,33.137350000000005,271,252,19,23.610361875,0,mixed,LWH,28000,7083.1085625,71.83
12.0,2.35,2.39,67.39800000000001,166,151,15,19.80738414082692,5,pinwheel,LWH,29000,5942.215242248076,27.96
12.0,2.35,2.39,67.39800000000001,58,29,29,18.45197142755377,0,brick,LWH,29000,5535.591428266131,24.85
5.9,2.35,2.39,33.137350000000005,134,116,18,18.180857110031283,0,stacked,LWH,28000,5454.257133009385,53.75
5.9,2.35,2.39,33.137350000000005,68,29,39,14.222087083370987,0,pinwheel,LWH,28000,4266.626125011296,41.4
12.0,2.35,2.39,67.39800000000001,147,113,34,26.885085679389828,7,brick,WHL,29000,8065.525703816948,42.21
5.9,2.35,2.39,33.137350000000005,330,291,39,29.906458375000003,0,brick,WHL,28000,8971.9375125,90.08
12.0,2.35,2.39,67.39800000000001,99,50,49,24.558934175409213,0,pinwheel,mixed,29000,7367.680252622764,36.44
5.9,2.35,2.39,33.137350000000005,334,293,41,22.1307791975,13,pinwheel,LWH,28000,6639.23375925,65.71
5.9,2.35,2.39,33.137350000000005,127,81,46,24.295054734926694,0,stacked,LWH,28000,7288.5164204780085,72.27
12.0,2.35,2.39,67.39800000000001,169,134,35,30.47288072897578,0,mixed,mixed,29000,9141.864218692734,44.37
12.0,2.35,2.39,67.39800000000001,285,239,46,29.679907975914738,0,brick,mixed,29000,8903.972392774422,44.05
12.0,2.35,2.39,67.39800000000001,125,98,27,23.803039824629117,0,mixed,WHL,29000,7140.911947388735,38.97
5.9,2.35,2.39,33.137350000000005,262,219,43,28.837894752363102,0,pinwheel,WHL,28000,8651.36842570893,85.9
12.0,2.35,2.39,67.39800000000001,282,266,16,17.235894235138083,0,brick,LWH,29000,5170.768270541425,22.4
12.0,2.35,2.39,67.39800000000001,285,251,34,29.411084369384138,0,brick,WHL,29000,8823.325310815242,42.77
5.9,2.35,2.39,33.137350000000005,87,73,14,7.805494540990041,0,pinwheel,LWH,28000,2341.648362297012,24.52
5.9,2.35,2.39,33.137350000000005,115,65,50,29.906458375000003,0,pinwheel,WHL,28000,8971.9375125,91.1
5.9,2.35,2.39,33.137350000000005,158,152,6,12.310253195333972,3,stacked,mixed,28000,3693.075958600192,38.45
12.0,2.35,2.39,67.39800000000001,269,262,7,8.686613328515815,16,brick,LWH,29000,2605.9839985547446,12.27
12.0,2.35,2.39,67.39800000000001,186,165,21,20.983974596755083,0,mixed,mixed,29000,6295.192379026525,32.21
12.0,2.35,2.39,67.39800000000001,142,130,12,10.488467242309808,10,pinwheel,mixed,29000,3146.540172692942,14.69
12.0,2.35,2.39,67.39800000000001,93,60,33,18.627698812428264,0,brick,mixed,29000,5588.309643728479,29.46
12.0,2.35,2.39,67.39800000000001,232,206,26,22.304229679308783,0,mixed,LWH,29000,6691.268903792635,32.05
12.0,2.35,2.39,67.39800000000001,234,187,47,38.588923808591076,6,brick,WHL,29000,11576.677142577322,55.69
5.9,2.35,2.39,33.137350000000005,173,146,27,18.967071037812737,3,brick,WHL,28000,5690.121311343821,56.41
5.9,2.35,2.39,33.137350000000005,314,299,15,23.610361875,0,mixed,LWH,28000,7083.1085625,71.81
12.0,2.35,2.39,67.39800000000001,179,147,32,22.58992957498633,9,mixed,WHL,29000,6776.978872495899,31.35
12.0,2.35,2.39,67.39800000000001,101,79,22,20.891995857065094,4,brick,LWH,29000,6267.598757119528,29.78
5.9,2.35,2.39,33.137350000000005,303,276,27,17.6605506825,17,stacked,WHL,28000,5298.165204749999,53.6
5.9,2.35,2.39,33.137350000000005,94,69,25,17.44585593573374,0,mixed,LWH,28000,5233.756780720122,51.83
5.9,2.35,2.39,33.137350000000005,144,119,25,17.152710032185443,0,mixed,WHL,28000,5145.813009655632,54.25
5.9,2.35,2.39,33.137350000000005,92,60,32,24.86411353771622,0,stacked,LWH,28000,7459.234061314866,73.69
12.0,2.35,2.39,67.39800000000001,62,21,41,33.1126374,16,stacked,mixed,29000,9933.79122,46.98
5.9,2.35,2.39,33.137350000000005,124,111,13,11.655425028034655,0,stacked,WHL,28000,3496.6275084103963,34.11
5.9,2.35,2.39,33.137350000000005,77,43,34,12.067987681284537,0,mixed,LWH,28000,3620.396304385361,36.68
5.9,2.35,2.39,33.137350000000005,197,149,48,23.610361875,0,mixed,WHL,28000,7083.1085625,71.04
5.9,2.35,2.39,33.137350000000005,296,251,45,23.610361875,0,mixed,WHL,28000,7083.1085625,71.77
12.0,2.35,2.39,67.39800000000001,37,30,7,5.294194637721048,0,brick,mixed,29000,1588.2583913163144,8.49
5.9,2.35,2.39,33.137350000000005,266,233,33,23.877261134074566,0,brick,LWH,28000,7163.17834022237,72.32
5.9,2.35,2.39,33.137350000000005,142,98,44,29.906458375000003,0,brick,WHL,28000,8971.9375125,88.79
5.9,2.35,2.39,33.137350000000005,63,38,25,19.11830415474537,0,mixed,LWH,28000,5735.491246423611,56.57
5.9,2.35,2.39,33.137350000000005,305,288,17,23.610361875,0,mixed,WHL,28000,7083.1085625,70.51
12.0,2.35,2.39,67.39800000000001,68,28,40,15.242526673497897,0,stacked,mixed,29000,4572.758002049369,21.25
5.9,2.35,2.39,33.137350000000005,57,35,22,17.50257891405679,20,pinwheel,WHL,28000,5250.773674217037,50.65
5.9,2.35,2.39,33.137350000000005,184,175,9,16.939376836593276,0,mixed,LWH,28000,5081.813050977983,50.3
12.0,2.35,2.39,67.39800000000001,299,292,7,21.457757428760175,9,mixed,LWH,29000,6437.327228628053,30.29
12.0,2.35,2.39,67.39800000000001,304,293,11,19.820020678227696,0,stacked,LWH,29000,5946.006203468309,31.63
5.9,2.35,2.39,33.137350000000005,171,159,12,9.438243974342162,0,pinwheel,LWH,28000,2831.473192302649,27.61
12.0,2.35,2.39,67.39800000000001,86,64,22,11.043733847449673,19,brick,mixed,29000,3313.1201542349017,16.26
5.9,2.35,2.39,33.137350000000005,116,67,49,27.956253178081237,0,brick,LWH,28000,8386.87595342437,83.61
5.9,2.35,2.39,33.137350000000005,306,285,21,29.906458375000003,0,brick,LWH,28000,8971.9375125,88.9
12.0,2.35,2.39,67.39800000000001,192,157,35,31.376350871121247,12,pinwheel,mixed,29000,9412.905261336375,47.93
12.0,2.35,2.39,67.39800000000001,160,120,40,35.52209439846088,0,pinwheel,LWH,29000,10656.628319538264,52.89
5.9,2.35,2.39,33.137350000000005,223,177,46,23.610361875,0,mixed,LWH,28000,7083.1085625,73.5
12.0,2.35,2.39,67.39800000000001,292,245,47,23.79229959769867,0,mixed,LWH,29000,7137.689879309601,36.95
12.0,2.35,2.39,67.39800000000001,176,163,13,19.626045697203775,0,stacked,LWH,29000,5887.8137091611325,28.78
12.0,2.35,2.39,67.39800000000001,133,128,5,12.440957073995277,17,mixed,LWH,29000,3732.287122198583,18.24
12.0,2.35,2.39,67.39800000000001,301,287,14,17.51142404286356,20,brick,WHL,29000,5253.427212859068,25.89
5.9,2.35,2.39,33.137350000000005,178,133,45,24.574774715468383,0,brick,LWH,28000,7372.432414640515,72.47
12.0,2.35,2.39,67.39800000000001,161,111,50,21.76465191119491,5,mixed,LWH,29000,6529.3955733584735,30.39
5.9,2.35,2.39,33.137350000000005,244,195,49,18.4160822625,11,mixed,LWH,28000,5524.82467875,57.27
12.0,2.35,2.39,67.39800000000001,143,134,9,13.41806769217111,1,stacked,WHL,29000,4025.420307651333,19.36
12.0,2.35,2.39,67.39800000000001,111,101,10,10.639186626303257,1,pinwheel,mixed,29000,3191.755987890977,16.05
5.9,2.35,2.39,33.137350000000005,156,131,25,23.941735375,0,stacked,mixed,28000,7182.5206125,69.8
12.0,2.35,2.39,67.39800000000001,131,109,22,16.046133824263904,14,brick,mixed,29000,4813.840147279171,25.95
12.0,2.35,2.39,67.39800000000001,199,169,30,34.467734188322,0,mixed,LWH,29000,10340.3202564966,49.23
12.0,2.35,2.39,67.39800000000001,170,137,33,24.57608146243676,2,stacked,LWH,29000,7372.824438731029,35.67
12.0,2.35,2.39,67.39800000000001,213,200,13,16.052467640806118,14,mixed,mixed,29000,4815.740292241835,24.42
5.9,2.35,2.39,33.137350000000005,233,202,31,16.000624512596083,15,brick,mixed,28000,4800.187353778825,49.86
5.9,2.35,2.39,33.137350000000005,163,120,43,23.547400910000004,6,pinwheel,mixed,28000,7064.220273000001,71.82
12.0,2.35,2.39,67.39800000000001,228,223,5,17.20883280742826,0,brick,WHL,29000,5162.649842228478,25.37
5.9,2.35,2.39,33.137350000000005,289,283,6,23.70926624716615,0,brick,mixed,28000,7112.7798741498445,74.7
5.9,2.35,2.39,33.137350000000005,125,108,17,16.389179568747956,10,mixed,WHL,28000,4916.753870624387,48.67
5.9,2.35,2.39,33.137350000000005,186,166,20,12.605729278028296,15,brick,mixed,28000,3781.718783408489,39.33
12.0,2.35,2.39,67.39800000000001,102,88,14,15.297708546745367,0,brick,WHL,29000,4589.31256402361,21.82
5.9,2.35,2.39,33.137350000000005,197,162,35,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,80.93
5.9,2.35,2.39,33.137350000000005,274,267,7,16.4234270285624,6,stacked,LWH,28000,4927.02810856872,51.22
12.0,2.35,2.39,67.39800000000001,309,265,44,41.98324821102233,0,brick,WHL,29000,12594.974463306698,61.85
5.9,2.35,2.39,33.137350000000005,92,69,23,16.891548681052694,0,stacked,LWH,28000,5067.464604315808,52.34
12.0,2.35,2.39,67.39800000000001,170,130,40,29.412740469468062,0,mixed,LWH,29000,8823.822140840419,44.32
12.0,2.35,2.39,67.39800000000001,190,184,6,9.495908978527243,0,brick,LWH,29000,2848.772693558173,14.52
5.9,2.35,2.39,33.137350000000005,273,263,10,13.895773202626655,0,mixed,WHL,28000,4168.731960787996,42.76
5.9,2.35,2.39,33.137350000000005,127,114,13,17.306443475011367,0,brick,LWH,28000,5191.93304250341,54.53
12.0,2.35,2.39,67.39800000000001,252,207,45,26.453958020456838,0,pinwheel,WHL,29000,7936.187406137052,40.82
5.9,2.35,2.39,33.137350000000005,191,168,23,15.57223405632058,5,pinwheel,WHL,28000,4671.670216896174,47.07
12.0,2.35,2.39,67.39800000000001,165,130,35,25.613852316439225,20,brick,mixed,29000,7684.155694931767,38.15
12.0,2.35,2.39,67.39800000000001,227,205,22,29.849364268726116,0,brick,LWH,29000,8954.809280617836,45.47
5.9,2.35,2.39,33.137350000000005,240,193,47,25.007960881019656,0,stacked,WHL,28000,7502.388264305897,73.31
5.9,2.35,2.39,33.137350000000005,186,160,26,21.876348889998738,0,stacked,LWH,28000,6562.904666999621,64.89
5.9,2.35,2.39,33.137350000000005,196,184,12,17.62303181769458,11,brick,LWH,28000,5286.909545308375,53.46
12.0,2.35,2.39,67.39800000000001,83,56,27,15.092001707345538,0,mixed,LWH,29000,4527.600512203661,21.58
12.0,2.35,2.39,67.39800000000001,249,203,46,34.84407784790461,0,pinwheel,LWH,29000,10453.223354371383,49.47
12.0,2.35,2.39,67.39800000000001,244,202,42,38.63257583688076,0,brick,WHL,29000,11589.772751064229,56.9
5.9,2.35,2.39,33.137350000000005,340,290,50,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,82.9
5.9,2.35,2.39,33.137350000000005,228,191,37,19.140133360000004,18,brick,WHL,28000,5742.040008000001,58.16
5.9,2.35,2.39,33.137350000000005,299,281,18,17.943875025,20,brick,WHL,28000,5383.1625075,51.87
12.0,2.35,2.39,67.39800000000001,171,139,32,18.341655886131544,0,mixed,WHL,29000,5502.4967658394635,27.72
12.0,2.35,2.39,67.39800000000001,88,57,31,20.95608676219982,2,mixed,WHL,29000,6286.826028659946,32.43
5.9,2.35,2.39,33.137350000000005,258,251,7,21.998935162340118,0,brick,mixed,28000,6599.680548702036,63.03
5.9,2.35,2.39,33.137350000000005,247,220,27,20.220740610644647,0,pinwheel,mixed,28000,6066.222183193394,59.83
5.9,2.35,2.39,33.137350000000005,195,161,34,22.62575437928532,7,brick,mixed,28000,6787.726313785595,68.93
5.9,2.35,2.39,33.137350000000005,250,222,28,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,79.52
5.9,2.35,2.39,33.137350000000005,234,224,10,11.588008757153782,12,stacked,WHL,28000,3476.4026271461344,34.91
12.0,2.35,2.39,67.39800000000001,63,53,10,5.605691605788816,0,brick,LWH,29000,1681.7074817366447,8.17
12.0,2.35,2.39,67.39800000000001,284,263,21,21.318812688096145,0,brick,LWH,29000,6395.643806428843,31.04
5.9,2.35,2.39,33.137350000000005,320,292,28,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,80.65
5.9,2.35,2.39,33.137350000000005,282,271,11,11.12523311509927,0,mixed,WHL,28000,3337.569934529781,33.48
12.0,2.35,2.39,67.39800000000001,72,52,20,12.263294044450898,5,mixed,mixed,29000,3678.9882133352694,16.33
5.9,2.35,2.39,33.137350000000005,83,49,34,26.87661462763695,0,brick,LWH,28000,8062.984388291085,78.6
5.9,2.35,2.39,33.137350000000005,146,104,42,22.822411359889838,0,brick,mixed,28000,6846.7234079669515,68.8
5.9,2.35,2.39,33.137350000000005,47,27,20,13.091746161236378,1,stacked,LWH,28000,3927.523848370913,38.6
5.9,2.35,2.39,33.137350000000005,109,90,19,12.865782738456788,0,brick,WHL,28000,3859.7348215370366,35.81
5.9,2.35,2.39,33.137350000000005,260,238,22,18.746585003348898,15,brick,LWH,28000,5623.975501004669,56.03
12.0,2.35,2.39,67.39800000000001,151,105,46,20.889399435752786,0,brick,LWH,29000,6266.819830725835,31.81
5.9,2.35,2.39,33.137350000000005,288,246,42,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,77.98
12.0,2.35,2.39,67.39800000000001,41,29,12,7.437133861447322,1,pinwheel,mixed,29000,2231.1401584341966,10.34
12.0,2.35,2.39,67.39800000000001,159,111,48,31.312716432473234,0,pinwheel,WHL,29000,9393.81492974197,44.53
12.0,2.35,2.39,67.39800000000001,135,108,27,16.246314508397965,0,stacked,LWH,29000,4873.89435251939,22.95
5.9,2.35,2.39,33.137350000000005,99,90,9,10.285184624252874,0,pinwheel,mixed,28000,3085.5553872758624,29.83
12.0,2.35,2.39,67.39800000000001,250,227,23,22.626068033252814,0,mixed,LWH,29000,6787.820409975844,31.27
12.0,2.35,2.39,67.39800000000001,260,224,36,29.660924462367795,0,brick,LWH,29000,8898.277338710339,41.72
5.9,2.35,2.39,33.137350000000005,300,266,34,26.758410125000005,0,brick,mixed,28000,8027.523037500001,79.51
5.9,2.35,2.39,33.137350000000005,200,182,18,18.195718885,16,pinwheel,mixed,28000,5458.715665500001,53.19
12.0,2.35,2.39,67.39800000000001,65,49,16,12.189819684152098,0,pinwheel,LWH,29000,3656.9459052456295,19.55
5.9,2.35,2.39,33.137350000000005,109,76,33,24.43330444939507,4,stacked,LWH,28000,7329.991334818521,77.64
12.0,2.35,2.39,67.39800000000001,326,291,35,40.27367490000001,13,pinwheel,mixed,29000,12082.102470000003,58.93
12.0,2.35,2.39,67.39800000000001,37,26,11,6.5340758225198945,0,mixed,LWH,29000,1960.2227467559683,11.32
12.0,2.35,2.39,67.39800000000001,219,184,35,29.34081642289907,0,stacked,LWH,29000,8802.244926869722,40.67
5.9,2.35,2.39,33.137350000000005,139,132,7,8.232907202288132,0,brick,mixed,28000,2469.8721606864397,23.27
5.9,2.35,2.39,33.137350000000005,157,135,22,16.055046075000003,20,brick,mixed,28000,4816.513822500001,49.85
5.9,2.35,2.39,33.137350000000005,216,181,35,23.610361875,0,mixed,WHL,28000,7083.1085625,69.57
5.9,2.35,2.39,33.137350000000005,111,83,28,21.941896302500005,9,stacked,WHL,28000,6582.568890750002,62.85
5.9,2.35,2.39,33.137350000000005,166,154,12,20.096678378258176,0,mixed,LWH,28000,6029.0035134774525,60.37
12.0,2.35,2.39,67.39800000000001,156,113,43,36.23968069743678,15,pinwheel,LWH,29000,10871.904209231034,53.39
12.0,2.35,2.39,67.39800000000001,235,223,12,11.583928282048817,15,mixed,LWH,29000,3475.1784846146447,17.89
12.0,2.35,2.39,67.39800000000001,343,293,50,54.423885000000006,0,pinwheel,mixed,29000,16327.165500000001,80.16
12.0,2.35,2.39,67.39800000000001,295,274,21,34.27568282559609,6,mixed,LWH,29000,10282.704847678828,51.2
12.0,2.35,2.39,67.39800000000001,81,68,13,9.506531212978558,0,mixed,WHL,29000,2851.9593638935676,13.93
5.9,2.35,2.39,33.137350000000005,272,255,17,23.610361875,0,mixed,WHL,28000,7083.1085625,70.2
12.0,2.35,2.39,67.39800000000001,84,37,47,27.054259281347008,11,mixed,WHL,29000,8116.277784404102,41.99
5.9,2.35,2.39,33.137350000000005,69,36,33,23.26077414865991,0,mixed,LWH,28000,6978.232244597973,72.8
5.9,2.35,2.39,33.137350000000005,57,39,18,11.942120425014718,0,brick,WHL,28000,3582.6361275044155,39.32
5.9,2.35,2.39,33.137350000000005,88,61,27,26.058133900953994,0,brick,LWH,28000,7817.440170286198,78.18
12.0,2.35,2.39,67.39800000000001,309,284,25,28.09626936678766,0,brick,LWH,29000,8428.880810036298,43.67
12.0,2.35,2.39,67.39800000000001,188,149,39,37.558796335019025,0,mixed,WHL,29000,11267.638900505708,55.42
5.9,2.35,2.39,33.137350000000005,205,196,9,7.860479209578055,10,brick,mixed,28000,2358.1437628734166,24.23
12.0,2.35,2.39,67.39800000000001,46,40,6,4.741359777643047,0,stacked,mixed,29000,1422.407933292914,7.17
5.9,2.35,2.39,33.137350000000005,105,77,28,12.883396873666884,13,mixed,WHL,28000,3865.019062100065,40.06
12.0,2.35,2.39,67.39800000000001,264,228,36,30.995891741611516,0,brick,mixed,29000,9298.767522483455,44.54
5.9,2.35,2.39,33.137350000000005,39,31,8,6.705912401799718,0,brick,WHL,28000,2011.7737205399153,20.5
12.0,2.35,2.39,67.39800000000001,96,60,36,14.604098137138493,0,mixed,WHL,29000,4381.229441141548,21.88
12.0,2.35,2.39,67.39800000000001,194,171,23,27.46300773751486,0,stacked,WHL,29000,8238.902321254458,41.06
12.0,2.35,2.39,67.39800000000001,92,86,6,5.977531144833726,18,mixed,mixed,29000,1793.259343450118,8.93
